ID_ALQUILER,DIA_ALQUILER,AÑO_RENTA,MES_RENTA,CUATRI_RENTA,TITULO_PELICULA,DESCRIPCION,AÑO,LENGUAJE,LENGUAJE_ORIGINAL,TIEMPO_RENTA,CLASIFICACION,DIRECCION,CITY,CODIGO_POSTAL,TELEFONO,NOMBRE_APELLIDO_CLIENTE,EMAIL_CLIENTE,"NOMBRE Y APELLIDO PERSONAL",EMAIL_PERSONAL,USERNAME,DIA_DEVOLUCION,MONTO,FECHA_PAGO,"ULTIMA ACTUALIZACION"
351,2005-05-27,2005,5,2,"ROCKY WAR","A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria",2006,English,NULL,4,PG-13,"28 MySQL Boulevard",Woodridge,78625,909029256431,"KIM CRUZ",KIM.CRUZ@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,5.99,2005-05-27,2006-02-15
352,2005-05-27,2005,5,2,"WAIT CIDER","A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse",2006,English,NULL,3,PG-13,"47 MySakila Drive",Lethbridge,53502,368899174225,"DARLENE ROSE",DARLENE.ROSE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,0.99,2005-05-27,2006-02-15
353,2005-05-27,2005,5,2,"SUSPECTS QUILLS","A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse",2006,English,NULL,4,PG,"28 MySQL Boulevard",Woodridge,90797,759586584889,"ANGEL BARCLAY",ANGEL.BARCLAY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,5.99,2005-05-27,2006-02-15
354,2005-05-27,2005,5,2,"ICE CROSSING","A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse",2006,English,NULL,5,R,"47 MySakila Drive",Lethbridge,41136,985109775584,"TOM MILNER",TOM.MILNER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,2.99,2005-05-27,2006-02-15
355,2005-05-27,2005,5,2,"ANTHEM LUKE","A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park",2006,English,NULL,5,PG-13,"47 MySakila Drive",Lethbridge,2834,39463554936,"THEODORE CULP",THEODORE.CULP@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,4.99,2005-05-27,2006-02-15
356,2005-05-27,2005,5,2,"NORTHWEST POLISH","A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback",2006,English,NULL,5,PG,"28 MySQL Boulevard",Woodridge,25007,486395999608,"VICTOR BARKLEY",VICTOR.BARKLEY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-30,2.99,2005-05-27,2006-02-15
357,2005-05-27,2005,5,2,"WEDDING APOLLO","A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",2006,English,NULL,3,PG,"47 MySakila Drive",Lethbridge,1545,768481779568,"ELSIE KELLEY",ELSIE.KELLEY@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,0.99,2005-05-27,2006-02-15
358,2005-05-27,2005,5,2,"HOBBIT ALIEN","A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station",2006,English,NULL,5,PG-13,"47 MySakila Drive",Lethbridge,49708,709935135487,"CRYSTAL FORD",CRYSTAL.FORD@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,0.99,2005-05-27,2006-02-15
359,2005-05-27,2005,5,2,"DRIVING POLISH","A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",2006,English,NULL,6,NC-17,"47 MySakila Drive",Lethbridge,64863,761379480249,"ALICIA MILLS",ALICIA.MILLS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-27,2006-02-15
360,2005-05-27,2005,5,2,"SATURDAY LAMBS","A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon",2006,English,NULL,3,G,"28 MySQL Boulevard",Woodridge,82580,640843562301,"EDUARDO HIATT",EDUARDO.HIATT@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,8.99,2005-05-27,2006-02-15
361,2005-05-27,2005,5,2,"ACADEMY DINOSAUR","A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies",2006,English,NULL,6,PG,"28 MySQL Boulevard",Woodridge,71102,387448063440,"SERGIO STANFIELD",SERGIO.STANFIELD@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,0.99,2005-05-27,2006-02-15
362,2005-05-27,2005,5,2,"KWAI HOMEWARD","A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia",2006,English,NULL,5,PG-13,"28 MySQL Boulevard",Woodridge,99457,597815221267,"JOANNE ROBERTSON",JOANNE.ROBERTSON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,0.99,2005-05-27,2006-02-15
363,2005-05-27,2005,5,2,"VALLEY PACKER","A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin",2006,English,NULL,3,G,"47 MySakila Drive",Lethbridge,60079,20064292617,"CARL ARTIS",CARL.ARTIS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-28,0.99,2005-05-27,2006-02-15
364,2005-05-27,2005,5,2,"CONTROL ANTHEM","A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery",2006,English,NULL,7,G,"47 MySakila Drive",Lethbridge,33505,497288595103,"RAY HOULE",RAY.HOULE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,4.99,2005-05-27,2006-02-15
365,2005-05-27,2005,5,2,"ODDS BOOGIE","A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,62686,182363341674,"SALLY PIERCE",SALLY.PIERCE@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-04,2.99,2005-05-27,2006-02-15
366,2005-05-27,2005,5,2,"BLADE POLISH","A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station",2006,English,NULL,5,PG-13,"47 MySakila Drive",Lethbridge,4285,23712411567,"EMMA BOYD",EMMA.BOYD@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,3.99,2005-05-27,2006-02-15
367,2005-05-27,2005,5,2,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,57833,575081026569,"ALEXANDER FENNELL",ALEXANDER.FENNELL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-30,0.99,2005-05-27,2006-02-15
368,2005-05-27,2005,5,2,"EGYPT TENENBAUMS","A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,60440,845378657301,"LAWRENCE LAWTON",LAWRENCE.LAWTON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-04,5.99,2005-05-27,2006-02-15
369,2005-05-27,2005,5,2,"DARKNESS WAR","A Touching Documentary of a Husband And a Hunter who must Escape a Boy in The Sahara Desert",2006,English,NULL,6,NC-17,"47 MySakila Drive",Lethbridge,75474,441628280920,"MILTON HOWLAND",MILTON.HOWLAND@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,2.99,2005-05-27,2006-02-15
370,2005-05-27,2005,5,2,"ROBBERS JOON","A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia",2006,English,NULL,7,PG-13,"28 MySQL Boulevard",Woodridge,37551,161968374323,"LAURA RODRIGUEZ",LAURA.RODRIGUEZ@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,4.99,2005-05-27,2006-02-15
371,2005-05-27,2005,5,2,"EFFECT GLADIATOR","A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse",2006,English,NULL,6,PG,"28 MySQL Boulevard",Woodridge,8856,816436065431,"DAISY BATES",DAISY.BATES@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,3.99,2005-05-27,2006-02-15
372,2005-05-27,2005,5,2,"TIMBERLAND SKY","A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat",2006,English,NULL,3,G,"47 MySakila Drive",Lethbridge,19450,711928348157,"BEN EASTER",BEN.EASTER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,5.99,2005-05-27,2006-02-15
373,2005-05-27,2005,5,2,"GLASS DYING","A Astounding Drama of a Frisbee And a Astronaut who must Fight a Dog in Ancient Japan",2006,English,NULL,4,G,"47 MySakila Drive",Lethbridge,7939,928809465153,"JEROME KENYON",JEROME.KENYON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,1.99,2005-05-27,2006-02-15
374,2005-05-27,2005,5,2,"WEDDING APOLLO","A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,52368,647899404952,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,6.99,2005-05-27,2006-02-15
375,2005-05-27,2005,5,2,"HAMLET WISDOM","A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback",2006,English,NULL,7,R,"47 MySakila Drive",Lethbridge,84804,181179321332,"CHARLES KOWALSKI",CHARLES.KOWALSKI@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-04,3.99,2005-05-27,2006-02-15
376,2005-05-27,2005,5,2,"PULP BEVERLY","A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria",2006,English,NULL,4,G,"28 MySQL Boulevard",Woodridge,51309,784907335610,"LONNIE TIRADO",LONNIE.TIRADO@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,4.99,2005-05-27,2006-02-15
377,2005-05-27,2005,5,2,"PAST SUICIDES","A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery",2006,English,NULL,5,PG-13,"47 MySakila Drive",Lethbridge,63337,264541743403,"BEATRICE ARNOLD",BEATRICE.ARNOLD@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,5.99,2005-05-27,2006-02-15
378,2005-05-27,2005,5,2,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,English,NULL,3,NC-17,"28 MySQL Boulevard",Woodridge,38594,697760867968,"HEATHER MORRIS",HEATHER.MORRIS@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-29,2.99,2005-05-27,2006-02-15
379,2005-05-27,2005,5,2,"SALUTE APOLLO","A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China",2006,English,NULL,4,R,"28 MySQL Boulevard",Woodridge,53446,170115379190,"SALVADOR TEEL",SALVADOR.TEEL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,4.99,2005-05-27,2006-02-15
380,2005-05-27,2005,5,2,"GROUNDHOG UNCUT","A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse",2006,English,NULL,6,PG-13,"28 MySQL Boulevard",Woodridge,89668,506134035434,"JUNE CARROLL",JUNE.CARROLL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-04,6.99,2005-05-27,2006-02-15
381,2005-05-27,2005,5,2,"MOVIE SHAKESPEARE","A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin",2006,English,NULL,6,PG,"47 MySakila Drive",Lethbridge,57810,333390595558,"BILLY POULIN",BILLY.POULIN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,4.99,2005-05-27,2006-02-15
382,2005-05-27,2005,5,2,"VOLCANO TEXAS","A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,55709,947468818183,"IDA ANDREWS",IDA.ANDREWS@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,0.99,2005-05-27,2006-02-15
383,2005-05-27,2005,5,2,"DATE SPEED","A Touching Saga of a Composer And a Moose who must Discover a Dentist in A MySQL Convention",2006,English,NULL,4,R,"47 MySakila Drive",Lethbridge,40070,161643343536,"ERIKA PENA",ERIKA.PENA@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-03,3.99,2005-05-27,2006-02-15
384,2005-05-27,2005,5,2,"DADDY PITTSBURGH","A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico",2006,English,NULL,5,G,"47 MySakila Drive",Lethbridge,57810,333390595558,"BILLY POULIN",BILLY.POULIN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,5.99,2005-05-27,2006-02-15
385,2005-05-27,2005,5,2,"FURY MURDER","A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery",2006,English,NULL,3,PG-13,"47 MySakila Drive",Lethbridge,67924,584316724815,"GINA WILLIAMSON",GINA.WILLIAMSON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,0.99,2005-05-27,2006-02-15
386,2005-05-27,2005,5,2,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",2006,English,NULL,3,PG-13,"47 MySakila Drive",Lethbridge,30418,622255216127,"EDNA WEST",EDNA.WEST@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,0.99,2005-05-27,2006-02-15
387,2005-05-27,2005,5,2,"MODERN DORADO","A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,44816,131370665218,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,2.99,2005-05-27,2006-02-15
388,2005-05-27,2005,5,2,"BREAKING HOME","A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",2006,English,NULL,4,PG-13,"47 MySakila Drive",Lethbridge,65599,678220867005,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-30,2.99,2005-05-27,2006-02-15
389,2005-05-27,2005,5,2,"CINCINATTI WHISPERER","A Brilliant Saga of a Pastry Chef And a Hunter who must Confront a Butler in Berlin",2006,English,NULL,5,NC-17,"47 MySakila Drive",Lethbridge,69504,793996678771,"REGINALD KINDER",REGINALD.KINDER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-05,8.99,2005-05-27,2006-02-15
390,2005-05-27,2005,5,2,"SOUTH WAIT","A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park",2006,English,NULL,4,R,"47 MySakila Drive",Lethbridge,69367,705800322606,"ANN EVANS",ANN.EVANS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,4.99,2005-05-27,2006-02-15
391,2005-05-27,2005,5,2,"JADE BUNCH","A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,89459,264286442804,"SUE PETERS",SUE.PETERS@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,2.99,2005-05-27,2006-02-15
392,2005-05-27,2005,5,2,"BEACH HEARTBREAKERS","A Fateful Display of a Womanizer And a Mad Scientist who must Outgun a A Shark in Soviet Georgia",2006,English,NULL,6,G,"28 MySQL Boulevard",Woodridge,91299,296394569728,"WILLIE MARKHAM",WILLIE.MARKHAM@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,2.99,2005-05-27,2006-02-15
393,2005-05-27,2005,5,2,"ANYTHING SAVANNAH","A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House",2006,English,NULL,4,R,"47 MySakila Drive",Lethbridge,36481,567359279425,"VICKIE BREWER",VICKIE.BREWER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-28,2.99,2005-05-27,2006-02-15
394,2005-05-27,2005,5,2,"HEAVYWEIGHTS BEAST","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",2006,English,NULL,6,G,"47 MySakila Drive",Lethbridge,85548,959949395183,"NAOMI JENNINGS",NAOMI.JENNINGS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-03,5.99,2005-05-27,2006-02-15
395,2005-05-27,2005,5,2,"COAST RAINBOW","A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert",2006,English,NULL,4,PG,"28 MySQL Boulevard",Woodridge,89422,14465669789,"ISAAC OGLESBY",ISAAC.OGLESBY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,0.99,2005-05-27,2006-02-15
396,2005-05-27,2005,5,2,"DETECTIVE VISION","A Fanciful Documentary of a Pioneer And a Woman who must Redeem a Hunter in Ancient Japan",2006,English,NULL,4,PG-13,"28 MySQL Boulevard",Woodridge,87057,824370924746,"ROSA REYNOLDS",ROSA.REYNOLDS@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-29,0.99,2005-05-27,2006-02-15
397,2005-05-27,2005,5,2,"TROJAN TOMORROW","A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India",2006,English,NULL,3,PG,"28 MySQL Boulevard",Woodridge,55676,169352919175,"CODY NOLEN",CODY.NOLEN@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-28,2.99,2005-05-27,2006-02-15
398,2005-05-27,2005,5,2,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",2006,English,NULL,6,R,"28 MySQL Boulevard",Woodridge,46875,368284120423,"MELVIN ELLINGTON",MELVIN.ELLINGTON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,0.99,2005-05-27,2006-02-15
399,2005-05-27,2005,5,2,"CARIBBEAN LIBERTY","A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank",2006,English,NULL,3,NC-17,"47 MySakila Drive",Lethbridge,25238,646237101779,"ROSEMARY SCHMIDT",ROSEMARY.SCHMIDT@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-27,2006-02-15
400,2005-05-27,2005,5,2,"BASIC EASY","A Stunning Epistle of a Man And a Husband who must Reach a Mad Scientist in A Jet Boat",2006,English,NULL,4,PG-13,"28 MySQL Boulevard",Woodridge,38140,56257502250,"DORA MEDINA",DORA.MEDINA@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,2.99,2005-05-27,2006-02-15
401,2005-05-27,2005,5,2,"ISLAND EXORCIST","A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House",2006,English,NULL,7,NC-17,"47 MySakila Drive",Lethbridge,23616,262076994845,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,2.99,2005-05-27,2006-02-15
402,2005-05-27,2005,5,2,"BROTHERHOOD BLANKET","A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan",2006,English,NULL,3,R,"28 MySQL Boulevard",Woodridge,37650,764680915323,"JUSTIN NGO",JUSTIN.NGO@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-30,0.99,2005-05-27,2006-02-15
403,2005-05-27,2005,5,2,"SUPERFLY TRIP","A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House",2006,English,NULL,5,PG,"47 MySakila Drive",Lethbridge,47394,736517327853,"KYLE SPURLOCK",KYLE.SPURLOCK@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,0.99,2005-05-27,2006-02-15
404,2005-05-27,2005,5,2,"ENGLISH BULWORTH","A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China",2006,English,NULL,3,PG-13,"28 MySQL Boulevard",Woodridge,59571,201705577290,"REGINA BERRY",REGINA.BERRY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-30,0.99,2005-05-27,2006-02-15
405,2005-05-27,2005,5,2,"TIMBERLAND SKY","A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat",2006,English,NULL,3,G,"28 MySQL Boulevard",Woodridge,46063,170739645687,"KAY CALDWELL",KAY.CALDWELL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,6.99,2005-05-27,2006-02-15
406,2005-05-27,2005,5,2,"INSIDER ARIZONA","A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory",2006,English,NULL,5,NC-17,"28 MySQL Boulevard",Woodridge,32716,934352415130,"BOBBY BOUDREAU",BOBBY.BOUDREAU@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-30,2.99,2005-05-27,2006-02-15
407,2005-05-27,2005,5,2,"DOLLS RAGE","A Thrilling Display of a Pioneer And a Frisbee who must Escape a Teacher in The Outback",2006,English,NULL,7,PG-13,"28 MySQL Boulevard",Woodridge,76022,177727722820,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,2.99,2005-05-27,2006-02-15
408,2005-05-27,2005,5,2,"FIGHT JAWBREAKER","A Intrepid Panorama of a Womanizer And a Girl who must Escape a Girl in A Manhattan Penthouse",2006,English,NULL,3,R,"28 MySQL Boulevard",Woodridge,67912,48417642933,"SARA PERRY",SARA.PERRY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-28,0.99,2005-05-27,2006-02-15
409,2005-05-27,2005,5,2,"SILENCE KANE","A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon",2006,English,NULL,7,R,"28 MySQL Boulevard",Woodridge,94420,706878974831,"CHARLENE ALVAREZ",CHARLENE.ALVAREZ@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,0.99,2005-05-27,2006-02-15
410,2005-05-27,2005,5,2,"SWEETHEARTS SUSPECTS","A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico",2006,English,NULL,3,G,"47 MySakila Drive",Lethbridge,44816,131370665218,"LESLIE SEWARD",LESLIE.SEWARD@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,3.99,2005-05-27,2006-02-15
411,2005-05-27,2005,5,2,"FIGHT JAWBREAKER","A Intrepid Panorama of a Womanizer And a Girl who must Escape a Girl in A Manhattan Penthouse",2006,English,NULL,3,R,"47 MySakila Drive",Lethbridge,21615,426255288071,"CRAIG MORRELL",CRAIG.MORRELL@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-03,4.99,2005-05-27,2006-02-15
412,2005-05-27,2005,5,2,"FELLOWSHIP AUTUMN","A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon",2006,English,NULL,6,NC-17,"47 MySakila Drive",Lethbridge,22025,409315295763,"AARON SELBY",AARON.SELBY@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-29,4.99,2005-05-27,2006-02-15
