ID_ALQUILER;DIA_ALQUILER;A��O_R;MES_RENTA;CUATRI_RENTA;TITULO_PELICULA;DESCRIPCION;A�;LENGUAJE;LENGUAJE_ORIGINAL;TIEMPO_RENTA;CLASIFICACION;DIRECCION;CITY;CODIGO_POSTAL;TELEFONO;NOMBRE_APELLIDO_CLIENTE;EMAIL_CLIENTE;NOMBRE Y APELLIDO PERSONAL;EMAIL_PERSONAL;USERNAME;DIA_DEVOLUCION;MONTO;FECHA_PAGO;ULTIMA ACTUALIZACION;;;;
225;26/5/2005;2005;5;2;CHICAGO NORTH;A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California;2006;English;NULL;6;PG-13;47 MySakila Drive;Lethbridge;41545;7,6937E+11;ALVIN DELOACH;ALVIN.DELOACH@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;4.99;26/5/2005;15/2/2006;;MARIAN MENDOZA;3;3
226;26/5/2005;2005;5;2;TRIP NEWTON;A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park;2006;English;NULL;7;PG-13;47 MySakila Drive;Lethbridge;22824;4,69739E+11;BESSIE MORRISON;BESSIE.MORRISON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;4.99;26/5/2005;15/2/2006;;MARIE TURNER;2;2
227;26/5/2005;2005;5;2;BACKLASH UNDEFEATED;A Stunning Character Study of a Mad Scientist And a Mad Cow who must Kill a Car in A Monastery;2006;English;NULL;3;PG-13;28 MySQL Boulevard;Woodridge;68469;96110042435;ROBERT BAUGHMAN;ROBERT.BAUGHMAN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;5.99;26/5/2005;15/2/2006;;MARIO CHEATHAM;1;1
228;26/5/2005;2005;5;2;CALIFORNIA BIRDS;A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India;2006;English;NULL;4;NC-17;28 MySQL Boulevard;Woodridge;943;7,70864E+11;JOHNNIE CHISHOLM;JOHNNIE.CHISHOLM@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;9.99;26/5/2005;15/2/2006;;MARION OCAMPO;2;2
229;26/5/2005;2005;5;2;DRAGONFLY STRANGERS;A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;17032;8,24397E+11;MARK RINEHART;MARK.RINEHART@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;4.99;26/5/2005;15/2/2006;;MARJORIE TUCKER;1;1
230;26/5/2005;2005;5;2;DOOM DANCING;A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention;2006;English;NULL;4;R;47 MySakila Drive;Lethbridge;69226;2,12869E+11;JEAN BELL;JEAN.BELL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;0.99;26/5/2005;15/2/2006;;MARK RINEHART;2;2
231;26/5/2005;2005;5;2;TEEN APOLLO;A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;45750;6,34445E+11;BRUCE SCHWARZ;BRUCE.SCHWARZ@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;27/5/2005;4.99;26/5/2005;15/2/2006;;MARLENE WELCH;2;2
232;26/5/2005;2005;5;2;OUTBREAK DIVINE;A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;68146;8,84537E+11;MABEL HOLLAND;MABEL.HOLLAND@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;27/5/2005;0.99;26/5/2005;15/2/2006;;MARSHA DOUGLAS;1;1
233;26/5/2005;2005;5;2;CLERKS ANGELS;A Thrilling Display of a Sumo Wrestler And a Girl who must Confront a Man in A Baloon;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;88408;4,27275E+11;JAMIE WAUGH;JAMIE.WAUGH@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;4.99;26/5/2005;15/2/2006;;MARTIN BALES;1;1
234;26/5/2005;2005;5;2;EXCITEMENT EVE;A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;52196;5,25518E+11;CASEY MENA;CASEY.MENA@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;5.99;26/5/2005;15/2/2006;;MARVIN YEE;2;2
235;26/5/2005;2005;5;2;SEABISCUIT PUNK;A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;96065;7,87654E+11;SHERRY MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;5.99;26/5/2005;15/2/2006;;MATHEW BOLIN;1;1
236;26/5/2005;2005;5;2;EMPIRE MALKOVICH;A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House;2006;English;NULL;7;G;28 MySQL Boulevard;Woodridge;2834;39463554936;THEODORE CULP;THEODORE.CULP@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;0.99;26/5/2005;15/2/2006;;MATTHEW MAHAN;3;3
237;26/5/2005;2005;5;2;BANGER PINOCCHIO;A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station;2006;English;NULL;5;R;28 MySQL Boulevard;Woodridge;9750;7,45268E+11;FERNANDO CHURCHILL;FERNANDO.CHURCHILL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;0.99;26/5/2005;15/2/2006;;MATTIE HOFFMAN;1;1
238;26/5/2005;2005;5;2;CALENDAR GUNFIGHT;A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria;2006;English;NULL;4;NC-17;47 MySakila Drive;Lethbridge;82161;4,08304E+11;STACEY MONTGOMERY;STACEY.MONTGOMERY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;4.99;26/5/2005;15/2/2006;;MAURICE CRAWLEY;1;1
239;26/5/2005;2005;5;2;ANNIE IDENTITY;A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;74428;8,76295E+11;JOYCE EDWARDS;JOYCE.EDWARDS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;3.99;26/5/2005;15/2/2006;;MAXINE SILVA;1;1
240;26/5/2005;2005;5;2;RULES HUMAN;A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House;2006;English;NULL;6;R;47 MySakila Drive;Lethbridge;3305;4,84293E+11;GLADYS HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;4/6/2005;7.99;26/5/2005;15/2/2006;;MEGAN PALMER;2;2
241;26/5/2005;2005;5;2;WESTWARD SEABISCUIT;A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China;2006;English;NULL;7;NC-17;28 MySQL Boulevard;Woodridge;81314;8,90289E+11;COURTNEY DAY;COURTNEY.DAY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;0.99;26/5/2005;15/2/2006;;MELINDA FERNANDEZ;1;1
242;26/5/2005;2005;5;2;IMPACT ALADDIN;A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank;2006;English;NULL;6;PG-13;47 MySakila Drive;Lethbridge;2299;7,85881E+11;KRISTIN JOHNSTON;KRISTIN.JOHNSTON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;1.99;26/5/2005;15/2/2006;;MICHAEL SILVERMAN;1;1
243;26/5/2005;2005;5;2;GRAIL FRANKENSTEIN;A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft;2006;English;NULL;4;NC-17;47 MySakila Drive;Lethbridge;25866;7,8627E+11;LANCE PEMBERTON;LANCE.PEMBERTON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;6.99;26/5/2005;15/2/2006;;MICHEAL FORMAN;2;2
244;26/5/2005;2005;5;2;DIRTY ACE;A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback;2006;English;NULL;7;NC-17;28 MySQL Boulevard;Woodridge;86768;2,45478E+11;MARSHA DOUGLAS;MARSHA.DOUGLAS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;2.99;26/5/2005;15/2/2006;;MICHELE GRANT;2;2
245;26/5/2005;2005;5;2;PEAK FOREVER;A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft;2006;English;NULL;7;PG;47 MySakila Drive;Lethbridge;66639;1,70117E+11;VERONICA STONE;VERONICA.STONE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;4.99;26/5/2005;15/2/2006;;MICHELLE CLARK;3;3
246;26/5/2005;2005;5;2;NETWORK PEAK;A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;1921;1,37773E+11;MARLENE WELCH;MARLENE.WELCH@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;2.99;26/5/2005;15/2/2006;;MIGUEL BETANCOURT;1;1
247;26/5/2005;2005;5;2;TITANIC BOONDOCK;A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory;2006;English;NULL;3;R;47 MySakila Drive;Lethbridge;49708;7,09935E+11;CRYSTAL FORD;CRYSTAL.FORD@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;4.99;26/5/2005;15/2/2006;;MILDRED BAILEY;2;2
248;26/5/2005;2005;5;2;HIGHBALL POTTER;A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert;2006;English;NULL;6;R;28 MySQL Boulevard;Woodridge;15414;4,26346E+11;JULIO NOLAND;JULIO.NOLAND@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;0.99;26/5/2005;15/2/2006;;MILTON HOWLAND;2;2
249;26/5/2005;2005;5;2;LORD ARIZONA;A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;66546;2,06061E+11;GREG ROBINS;GREG.ROBINS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;2.99;26/5/2005;15/2/2006;;MINNIE ROMERO;3;3
250;26/5/2005;2005;5;2;BLINDNESS GUN;A Touching Drama of a Robot And a Dentist who must Meet a Hunter in A Jet Boat;2006;English;NULL;6;PG-13;47 MySakila Drive;Lethbridge;33030;7,54579E+11;MATHEW BOLIN;MATHEW.BOLIN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;4.99;26/5/2005;15/2/2006;;MONICA HICKS;1;1
251;26/5/2005;2005;5;2;VOICE PEACH;A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse;2006;English;NULL;6;PG-13;28 MySQL Boulevard;Woodridge;25238;6,46237E+11;ROSEMARY SCHMIDT;ROSEMARY.SCHMIDT@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;29/5/2005;0.99;26/5/2005;15/2/2006;;NANCY THOMAS;1;1
252;26/5/2005;2005;5;2;EAGLES PANKY;A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert;2006;English;NULL;4;NC-17;47 MySakila Drive;Lethbridge;38982;8,55864E+11;BRITTANY RILEY;BRITTANY.RILEY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;7.99;26/5/2005;15/2/2006;;NAOMI JENNINGS;3;3
253;26/5/2005;2005;5;2;PACIFIC AMISTAD;A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;94018;15273765306;JEFFERY PINSON;JEFFERY.PINSON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;27/5/2005;0.99;26/5/2005;15/2/2006;;NATHAN RUNYON;1;1
254;26/5/2005;2005;5;2;HANOVER GALAXY;A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention;2006;English;NULL;5;NC-17;28 MySQL Boulevard;Woodridge;29810;1,75283E+11;SHAWN HEATON;SHAWN.HEATON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;4.99;26/5/2005;15/2/2006;;NATHANIEL ADAM;1;1
255;26/5/2005;2005;5;2;RECORDS ZORRO;A Amazing Drama of a Mad Scientist And a Composer who must Build a Husband in The Outback;2006;English;NULL;7;PG;47 MySakila Drive;Lethbridge;24321;8,86636E+11;GRACE ELLIS;GRACE.ELLIS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;4.99;26/5/2005;15/2/2006;;NELSON CHRISTENSON;2;2
256;26/5/2005;2005;5;2;PULP BEVERLY;A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria;2006;English;NULL;4;G;47 MySakila Drive;Lethbridge;47472;1,4572E+11;TROY QUIGLEY;TROY.QUIGLEY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;3.99;26/5/2005;15/2/2006;;NORA HERRERA;1;1
257;26/5/2005;2005;5;2;MASSACRE USUAL;A Fateful Reflection of a Waitress And a Crocodile who must Challenge a Forensic Psychologist in California;2006;English;NULL;6;R;47 MySakila Drive;Lethbridge;6362;45554316010;LOUIS LEONE;LOUIS.LEONE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;4.99;26/5/2005;15/2/2006;;NORMA GONZALES;1;1
258;26/5/2005;2005;5;2;SEABISCUIT PUNK;A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;87687;8,68603E+11;BRETT CORNWELL;BRETT.CORNWELL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;30/5/2005;2.99;26/5/2005;15/2/2006;;NORMAN CURRIER;1;1
259;26/5/2005;2005;5;2;AGENT TRUMAN;A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China;2006;English;NULL;3;PG;28 MySQL Boulevard;Woodridge;71182;6,84529E+11;MAURICE CRAWLEY;MAURICE.CRAWLEY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;8.99;26/5/2005;15/2/2006;;OSCAR AQUINO;1;1
260;26/5/2005;2005;5;2;BREAKING HOME;A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;34418;8,92776E+11;MICHELLE CLARK;MICHELLE.CLARK@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;3.99;26/5/2005;15/2/2006;;PATRICIA JOHNSON;1;1
261;26/5/2005;2005;5;2;FAMILY SWEET;A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;55566;6,80852E+11;VINCENT RALSTON;VINCENT.RALSTON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;3.99;26/5/2005;15/2/2006;;PATSY DAVIDSON;1;1
262;26/5/2005;2005;5;2;UPRISING UPTOWN;A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;18727;7,27785E+11;MARCIA DEAN;MARCIA.DEAN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;28/5/2005;2.99;26/5/2005;15/2/2006;;PAUL TROUT;3;3
263;26/5/2005;2005;5;2;DROP WATERFRONT;A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China;2006;English;NULL;6;R;28 MySQL Boulevard;Woodridge;21872;4,74048E+11;OSCAR AQUINO;OSCAR.AQUINO@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;4.99;26/5/2005;15/2/2006;;PAULINE HENRY;1;1
264;26/5/2005;2005;5;2;IDENTITY LOVER;A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback;2006;English;NULL;4;PG-13;28 MySQL Boulevard;Woodridge;36481;5,67359E+11;VICKIE BREWER;VICKIE.BREWER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;27/5/2005;2.99;26/5/2005;15/2/2006;;PEDRO CHESTNUT;1;1
265;26/5/2005;2005;5;2;JUNGLE CLOSER;A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;57587;4,07219E+11;WILLIAM SATTERFIELD;WILLIAM.SATTERFIELD@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;0.99;26/5/2005;15/2/2006;;PEGGY MYERS;1;1
266;26/5/2005;2005;5;2;RESURRECTION SILVERADO;A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention;2006;English;NULL;6;PG;28 MySQL Boulevard;Woodridge;51990;3,22889E+11;HILDA HOPKINS;HILDA.HOPKINS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;27/5/2005;0.99;26/5/2005;15/2/2006;;PHILIP CAUSEY;1;1
267;26/5/2005;2005;5;2;EARLY HOME;A Amazing Panorama of a Mad Scientist And a Husband who must Meet a Woman in The Outback;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;72410;2,14976E+11;TRAVIS ESTEP;TRAVIS.ESTEP@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;30/5/2005;4.99;26/5/2005;15/2/2006;;PHYLLIS FOSTER;1;1
268;26/5/2005;2005;5;2;GRAFFITI LOVE;A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin;2006;English;NULL;3;PG;47 MySakila Drive;Lethbridge;72394;2,51164E+11;TAMMY SANDERS;TAMMY.SANDERS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;0.99;26/5/2005;15/2/2006;;RAFAEL ABNEY;1;1
269;26/5/2005;2005;5;2;SCALAWAG DUCK;A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;85799;9,72575E+11;JASON MORRISSEY;JASON.MORRISSEY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;4.99;26/5/2005;15/2/2006;;RALPH MADRIGAL;1;1
270;26/5/2005;2005;5;2;AUTUMN CROW;A Beautiful Tale of a Dentist And a Mad Cow who must Battle a Moose in The Sahara Desert;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;8073;7,64478E+11;JEANNE LAWSON;JEANNE.LAWSON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;9.99;26/5/2005;15/2/2006;;RAMON CHOATE;1;1
271;26/5/2005;2005;5;2;LIES TREATMENT;A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station;2006;English;NULL;7;NC-17;47 MySakila Drive;Lethbridge;17119;1,32987E+11;TINA SIMMONS;TINA.SIMMONS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;5.99;26/5/2005;15/2/2006;;RAMONA HALE;1;1
272;26/5/2005;2005;5;2;DAY UNFAITHFUL;A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;50805;5,65018E+11;KATHY JAMES;KATHY.JAMES@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;9.99;26/5/2005;15/2/2006;;RANDALL NEUMANN;1;1
273;26/5/2005;2005;5;2;GANGS PRIDE;A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;10428;9,4083E+11;KATIE ELLIOTT;KATIE.ELLIOTT@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;29/5/2005;2.99;26/5/2005;15/2/2006;;RAUL FORTIER;1;1
274;26/5/2005;2005;5;2;CHICKEN HELLFIGHTERS;A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia;2006;English;NULL;3;PG;47 MySakila Drive;Lethbridge;94878;6,88485E+11;PAUL TROUT;PAUL.TROUT@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;5.99;26/5/2005;15/2/2006;;RAY HOULE;2;2
275;26/5/2005;2005;5;2;GRAFFITI LOVE;A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin;2006;English;NULL;3;PG;28 MySQL Boulevard;Woodridge;83401;3,21944E+11;PAULINE HENRY;PAULINE.HENRY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;6.99;26/5/2005;15/2/2006;;RAYMOND MCWHORTER;2;2
276;26/5/2005;2005;5;2;EASY GLADIATOR;A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India;2006;English;NULL;5;G;47 MySakila Drive;Lethbridge;69226;2,12869E+11;JEAN BELL;JEAN.BELL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;7.99;26/5/2005;15/2/2006;;REGINALD KINDER;2;2
277;26/5/2005;2005;5;2;FERRIS MOTHER;A Touching Display of a Frisbee And a Frisbee who must Kill a Girl in The Gulf of Mexico;2006;English;NULL;3;PG;28 MySQL Boulevard;Woodridge;37359;6,75293E+11;JANET PHILLIPS;JANET.PHILLIPS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;28/5/2005;2.99;26/5/2005;15/2/2006;;RENEE LANE;1;1
278;26/5/2005;2005;5;2;ARMY FLINTSTONES;A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;2299;7,85881E+11;KRISTIN JOHNSTON;KRISTIN.JOHNSTON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;3.99;26/5/2005;15/2/2006;;RHONDA KENNEDY;1;1
279;26/5/2005;2005;5;2;CHILL LUCK;A Lacklusture Epistle of a Boat And a Technical Writer who must Fight a A Shark in The Canadian Rockies;2006;English;NULL;6;PG;47 MySakila Drive;Lethbridge;95509;5,50307E+11;ERNEST STEPP;ERNEST.STEPP@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;2.99;26/5/2005;15/2/2006;;RICHARD MCCRARY;1;1
280;26/5/2005;2005;5;2;HEDWIG ALTER;A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery;2006;English;NULL;7;NC-17;47 MySakila Drive;Lethbridge;62686;1,82363E+11;SALLY PIERCE;SALLY.PIERCE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;2.99;26/5/2005;15/2/2006;;RICKY SHELBY;2;2
281;26/5/2005;2005;5;2;EARRING INSTINCT;A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria;2006;English;NULL;3;R;47 MySakila Drive;Lethbridge;62703;9,95527E+11;ANDY VANHORN;ANDY.VANHORN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;27/5/2005;0.99;26/5/2005;15/2/2006;;RITA GRAHAM;1;1
282;26/5/2005;2005;5;2;WIZARD COLDBLOODED;A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention;2006;English;NULL;4;PG;47 MySakila Drive;Lethbridge;8160;62781725285;JENNY CASTRO;JENNY.CASTRO@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;6.99;26/5/2005;15/2/2006;;ROBERT BAUGHMAN;1;1
283;26/5/2005;2005;5;2;SEA VIRGIN;A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat;2006;English;NULL;4;PG;28 MySQL Boulevard;Woodridge;28349;8,90284E+11;GLENDA FRAZIER;GLENDA.FRAZIER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;3.99;26/5/2005;15/2/2006;;ROBERTA HARPER;1;1
284;26/5/2005;2005;5;2;BIRDS PERDITION;A Boring Story of a Womanizer And a Pioneer who must Face a Dog in California;2006;English;NULL;5;G;28 MySQL Boulevard;Woodridge;91299;2,96395E+11;WILLIE MARKHAM;WILLIE.MARKHAM@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;8.99;26/5/2005;15/2/2006;;ROBERTO VU;2;2
285;26/5/2005;2005;5;2;MADNESS ATTACKS;A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;22853;1,68477E+11;LAUREN HUDSON;LAUREN.HUDSON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;1.99;26/5/2005;15/2/2006;;RONALD WEINER;2;2
286;26/5/2005;2005;5;2;BIKINI BORROWERS;A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station;2006;English;NULL;7;NC-17;28 MySQL Boulevard;Woodridge;57810;3,33391E+11;BILLY POULIN;BILLY.POULIN@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;6.99;26/5/2005;15/2/2006;;ROSA REYNOLDS;1;1
287;26/5/2005;2005;5;2;SHREK LICENSE;A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;81766;4,07752E+11;DONNA THOMPSON;DONNA.THOMPSON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;2.99;26/5/2005;15/2/2006;;ROSE HOWARD;1;1
